API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
3.31088s,1.973 μs,3.31088s,92.645 ms,3.40352s,137.120 μs,92.784 ms,236089,236089,0,cudaLaunchKernel,4739 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.31115s,3.949 μs,3.31116s,92.503 ms,3.40366s,1.984 μs,92.509 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.31116s,1.868 μs,3.31116s,92.503 ms,3.40366s,446.306 μs,92.951 ms,236089,236089,0,cudaLaunchKernel,0593 2 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.31117s,2.093 μs,3.31117s,92.935 ms,3.40411s,549.442 μs,93.487 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.31118s,1.694 μs,3.31118s,93.475 ms,3.40466s,546.946 μs,94.024 ms,236089,236089,0,cudaLaunchKernel,18954 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.31152s,93.754 ms,-,-,3.40528s,4.000 μs,93.757 ms,236089,236089,0,cudaLaunchKernel,4 8 2001,32    4    1,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
3.40528s,24.196 μs,3.40531s,1.944 μs,3.40531s,2.779 ms,2.805 ms,236089,236089,0,cudaLaunchKernel,0416 4 2,0256 1 1,_5x_cudnn_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1
3.40536s,5.525 μs,3.40536s,2.723 ms,3.40809s,552.098 μs,3.281 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40541s,2.837 μs,3.40541s,3.230 ms,3.40864s,547.234 μs,3.780 ms,236089,236089,0,cudaLaunchKernel,18954 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40544s,3.484 μs,3.40544s,3.745 ms,3.40919s,1.105 ms,4.854 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.40585s,5.506 μs,3.40585s,4.440 ms,3.41029s,1.015 ms,5.460 ms,236089,236089,0,cudaLaunchKernel,12 1 0104,64    1    1,volta_sgemm_64x64_nn
3.40587s,3.358 μs,3.40587s,5.438 ms,3.41131s,207.425 μs,5.649 ms,236089,236089,0,cudaLaunchKernel,14216 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40589s,2.687 μs,3.40589s,5.629 ms,3.41152s,205.377 μs,5.837 ms,236089,236089,0,cudaLaunchKernel,7108 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.4062s,3.172 μs,3.4062s,5.519 ms,3.41172s,730.339 μs,6.252 ms,236089,236089,0,cudaLaunchKernel,12 3 0104,64    1    1,volta_sgemm_64x64_nn
3.40621s,2.169 μs,3.40622s,6.237 ms,3.41245s,823.555 μs,7.062 ms,236089,236089,0,cudaLaunchKernel,56862 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40623s,2.046 μs,3.40623s,7.050 ms,3.41328s,820.611 μs,7.873 ms,236089,236089,0,cudaLaunchKernel,28431 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40654s,4.476 μs,3.40655s,7.552 ms,3.4141s,441.986 μs,7.998 ms,236089,236089,0,cudaLaunchKernel,28   48    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.40655s,1.984 μs,3.40655s,7.992 ms,3.41454s,13.056 μs,8.007 ms,236089,236089,0,cudaLaunchKernel,2 24 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.40655s,1.804 μs,3.40655s,8.002 ms,3.41455s,2.129 ms,10.133 ms,236089,236089,0,cudaLaunchKernel,86    3   36,64    1    1,volta_sgemm_64x64_nn
3.40655s,1.823 μs,3.40656s,10.128 ms,3.41668s,1.493 ms,11.623 ms,236089,236089,0,cudaLaunchKernel,28  192    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.40657s,2.280 μs,3.40657s,11.606 ms,3.41818s,823.108 μs,12.431 ms,236089,236089,0,cudaLaunchKernel,56862 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40658s,1.857 μs,3.40658s,12.419 ms,3.419s,820.290 μs,13.241 ms,236089,236089,0,cudaLaunchKernel,28431 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40659s,3.006 μs,3.4066s,13.225 ms,3.41982s,1.682 ms,14.910 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.40685s,3.827 μs,3.40685s,14.652 ms,3.4215s,1.486 ms,16.141 ms,236089,236089,0,cudaLaunchKernel,12 1 0104,64    1    1,volta_sgemm_64x64_nn
3.40687s,2.277 μs,3.40687s,16.123 ms,3.42299s,207.233 μs,16.332 ms,236089,236089,0,cudaLaunchKernel,14216 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40688s,6.435 μs,3.40689s,16.312 ms,3.4232s,205.729 μs,16.524 ms,236089,236089,0,cudaLaunchKernel,7108 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40692s,1.597 μs,3.40692s,16.486 ms,3.4234s,731.363 μs,17.219 ms,236089,236089,0,cudaLaunchKernel,12 3 0104,64    1    1,volta_sgemm_64x64_nn
3.40692s,1.626 μs,3.40692s,17.214 ms,3.42414s,823.811 μs,18.039 ms,236089,236089,0,cudaLaunchKernel,56862 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40693s,1.782 μs,3.40693s,18.032 ms,3.42496s,821.187 μs,18.855 ms,236089,236089,0,cudaLaunchKernel,28431 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40694s,2.940 μs,3.40695s,18.837 ms,3.42578s,441.729 μs,19.282 ms,236089,236089,0,cudaLaunchKernel,28   48    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.40695s,1.530 μs,3.40695s,19.278 ms,3.42623s,13.121 μs,19.293 ms,236089,236089,0,cudaLaunchKernel,2 24 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.40695s,1.357 μs,3.40695s,19.289 ms,3.42624s,2.125 ms,21.415 ms,236089,236089,0,cudaLaunchKernel,86    3   36,64    1    1,volta_sgemm_64x64_nn
3.40695s,1.613 μs,3.40695s,21.413 ms,3.42836s,1.492 ms,22.906 ms,236089,236089,0,cudaLaunchKernel,28  192    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.40696s,1.543 μs,3.40696s,22.899 ms,3.42986s,822.627 μs,23.723 ms,236089,236089,0,cudaLaunchKernel,56862 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40696s,1.553 μs,3.40696s,23.717 ms,3.43068s,819.843 μs,24.538 ms,236089,236089,0,cudaLaunchKernel,28431 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40698s,2.637 μs,3.40698s,24.519 ms,3.4315s,1.681 ms,26.202 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.40738s,9.059 μs,3.40739s,25.793 ms,3.43318s,1.564 ms,27.366 ms,236089,236089,0,cudaLaunchKernel,12 1 0104,64    1    1,volta_sgemm_64x64_nn
3.40741s,3.460 μs,3.40741s,27.335 ms,3.43475s,275.521 μs,27.614 ms,236089,236089,0,cudaLaunchKernel,18954 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40743s,2.598 μs,3.40744s,27.585 ms,3.43502s,273.697 μs,27.862 ms,236089,236089,0,cudaLaunchKernel,9477 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40776s,3.839 μs,3.40776s,27.533 ms,3.4353s,1.824 ms,29.361 ms,236089,236089,0,cudaLaunchKernel,23    2  104,0256 1 1,volta_sgemm_32x128_nn
3.40777s,2.233 μs,3.40778s,29.345 ms,3.43712s,1.096 ms,30.443 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40778s,1.789 μs,3.40779s,30.432 ms,3.43822s,1.092 ms,31.526 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40811s,4.557 μs,3.40811s,31.200 ms,3.43931s,572.771 μs,31.777 ms,236089,236089,0,cudaLaunchKernel,28   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.40811s,1.505 μs,3.40811s,31.771 ms,3.43988s,22.625 μs,31.795 ms,236089,236089,0,cudaLaunchKernel,2   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.40811s,1.696 μs,3.40812s,31.791 ms,3.43991s,4.710 ms,36.503 ms,236089,236089,0,cudaLaunchKernel,172    2   36,0256 1 1,volta_sgemm_32x128_nn
3.40812s,1.464 μs,3.40812s,36.500 ms,3.44462s,1.993 ms,38.495 ms,236089,236089,0,cudaLaunchKernel,28  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.40813s,1.932 μs,3.40813s,38.479 ms,3.44661s,1.096 ms,39.576 ms,236089,236089,0,cudaLaunchKernel,75816 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.40814s,1.854 μs,3.40815s,39.563 ms,3.44771s,1.092 ms,40.657 ms,236089,236089,0,cudaLaunchKernel,37908 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.40816s,2.566 μs,3.40816s,40.640 ms,3.4488s,2.216 ms,42.858 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
3.40818s,3.774 μs,3.40819s,42.829 ms,3.45102s,2.417 ms,45.250 ms,236089,236089,0,cudaLaunchKernel,35152 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
3.40851s,45.607 ms,-,-,3.45411s,507.009 μs,46.112 ms,236089,236089,0,cudaLaunchKernel,6 16 0104,0256 1 1,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, (bool)0, (bool)1, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)"
3.45413s,4.666 μs,3.45413s,490.701 μs,3.45462s,1.984 μs,497.351 μs,236089,236089,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.45414s,22.136 μs,3.45416s,470.115 μs,3.45463s,616.514 μs,1.109 ms,236089,236089,0,cudaLaunchKernel,0138 2 1,0256 1 1,_5x_cudnn_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1
3.45416s,2.940 ms,3.4571s,242 ns,3.4571s,62.688 μs,3.003 ms,236089,236089,0,cudaLaunchKernel,6 2 0104,0256 1 1,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, (bool)1, (bool)0, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)"
3.45717s,5.627 μs,3.45718s,453 ns,3.45718s,65.056 μs,71.136 μs,236089,236089,0,cudaLaunchKernel,4394 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.45724s,3.866 μs,3.45724s,4.963 μs,3.45725s,63.809 μs,72.638 μs,236089,236089,0,cudaLaunchKernel,2197 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.45774s,5.027 μs,3.45775s,807 ns,3.45775s,1.600 μs,7.434 μs,236089,236089,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.45775s,24.991 μs,3.45777s,1.559 μs,3.45778s,297.409 μs,323.959 μs,236089,236089,0,cudaLaunchKernel,0138 2 1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
3.45779s,2.288 μs,3.45779s,283.551 μs,3.45807s,255.905 μs,541.744 μs,236089,236089,0,cudaLaunchKernel,17576 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.4578s,1.829 μs,3.4578s,528.665 μs,3.45833s,253.920 μs,784.414 μs,236089,236089,0,cudaLaunchKernel,8788 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.45817s,4.589 μs,3.45818s,405.257 μs,3.45858s,173.889 μs,583.735 μs,236089,236089,0,cudaLaunchKernel,7   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.45818s,2.003 μs,3.45818s,577.321 μs,3.45876s,22.784 μs,602.108 μs,236089,236089,0,cudaLaunchKernel,2   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.45818s,3.324 μs,3.45819s,594.071 μs,3.45878s,1.547 ms,2.144 ms,236089,236089,0,cudaLaunchKernel,56    2   36,0256 1 1,volta_sgemm_32x128_nn
3.45819s,3.557 μs,3.45819s,2.136 ms,3.46033s,575.906 μs,2.715 ms,236089,236089,0,cudaLaunchKernel,7  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.45821s,2.135 μs,3.45821s,2.697 ms,3.46091s,255.841 μs,2.955 ms,236089,236089,0,cudaLaunchKernel,17576 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3.45822s,1.720 μs,3.45822s,2.942 ms,3.46116s,253.505 μs,3.198 ms,236089,236089,0,cudaLaunchKernel,8788 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.45824s,3.763 μs,3.45825s,3.171 ms,3.46142s,512.354 μs,3.687 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
