API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
3.2336s,2.915 μs,3.2336s,144.396 ms,3.37799s,588.001 μs,144.987 ms,235544,235544,0,cudaLaunchKernel,0256 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.2336s,1.686 μs,3.2336s,144.980 ms,3.37858s,529.057 μs,145.511 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
3.23361s,1.465 μs,3.23361s,145.505 ms,3.37911s,361.569 μs,145.868 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23362s,1.453 μs,3.23362s,145.854 ms,3.37948s,801.186 μs,146.656 ms,235544,235544,0,cudaLaunchKernel,8  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.23362s,1.210 μs,3.23362s,146.654 ms,3.38028s,92.256 μs,146.748 ms,235544,235544,0,cudaLaunchKernel,8   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.23362s,1.475 μs,3.23362s,146.745 ms,3.38037s,6.159 ms,152.905 ms,235544,235544,0,cudaLaunchKernel,64    2   36,0256 1 1,volta_sgemm_32x128_nn
3.23363s,1.166 μs,3.23363s,152.902 ms,3.38653s,697.858 μs,153.601 ms,235544,235544,0,cudaLaunchKernel,8  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.23363s,1.400 μs,3.23363s,153.594 ms,3.38723s,1.728 μs,153.597 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23365s,1.553 μs,3.23365s,153.578 ms,3.38723s,588.578 μs,154.168 ms,235544,235544,0,cudaLaunchKernel,0256 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.23366s,1.699 μs,3.23366s,154.161 ms,3.38782s,359.488 μs,154.522 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23367s,1.444 μs,3.23367s,154.511 ms,3.38818s,796.354 μs,155.309 ms,235544,235544,0,cudaLaunchKernel,8  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.23367s,1.322 μs,3.23367s,155.306 ms,3.38898s,92.513 μs,155.400 ms,235544,235544,0,cudaLaunchKernel,8   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.23367s,1.235 μs,3.23367s,155.397 ms,3.38907s,6.319 ms,161.718 ms,235544,235544,0,cudaLaunchKernel,64    2   36,0256 1 1,volta_sgemm_32x128_nn
3.23367s,1.333 μs,3.23367s,161.716 ms,3.39539s,696.322 μs,162.413 ms,235544,235544,0,cudaLaunchKernel,8  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.23368s,1.490 μs,3.23368s,162.404 ms,3.39608s,1.824 μs,162.407 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.2337s,1.518 μs,3.2337s,162.390 ms,3.39609s,588.321 μs,162.980 ms,235544,235544,0,cudaLaunchKernel,0256 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)32, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.2337s,1.485 μs,3.2337s,162.975 ms,3.39668s,527.746 μs,163.504 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
3.2337s,1.612 μs,3.23371s,163.498 ms,3.3972s,360.129 μs,163.860 ms,235544,235544,0,cudaLaunchKernel,12544 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23372s,1.484 μs,3.23372s,163.843 ms,3.39757s,2.049 μs,163.846 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.23372s,1.325 μs,3.23372s,163.843 ms,3.39757s,5.471 ms,169.316 ms,235544,235544,0,cudaLaunchKernel,49    4    1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
3.23373s,1.610 μs,3.23373s,169.308 ms,3.40304s,1.824 μs,169.312 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23375s,2.167 μs,3.23375s,169.290 ms,3.40304s,223.232 μs,169.515 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
3.23376s,1.637 μs,3.23376s,169.506 ms,3.40327s,179.905 μs,169.688 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23377s,1.440 μs,3.23377s,169.675 ms,3.40345s,437.729 μs,170.114 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.23377s,1.387 μs,3.23377s,170.112 ms,3.40389s,392.033 μs,170.506 ms,235544,235544,0,cudaLaunchKernel,16   64    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.23377s,1.281 μs,3.23378s,170.502 ms,3.40428s,6.116 ms,176.620 ms,235544,235544,0,cudaLaunchKernel,16    4   36,0256 1 1,volta_sgemm_32x128_nn
3.23378s,1.243 μs,3.23378s,176.617 ms,3.41039s,349.088 μs,176.968 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.23378s,1.435 μs,3.23378s,176.960 ms,3.41074s,1.728 μs,176.963 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.2338s,1.652 μs,3.2338s,176.943 ms,3.41075s,225.121 μs,177.170 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
3.23381s,1.531 μs,3.23382s,177.156 ms,3.41097s,1.920 μs,177.159 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.23382s,1.318 μs,3.23382s,177.156 ms,3.41097s,889.794 μs,178.047 ms,235544,235544,0,cudaLaunchKernel,49    4    1,0256 1 1,_5x_cudnn_volta_scudnn_128x128_relu_small_nn_v1
3.23382s,1.720 μs,3.23383s,178.040 ms,3.41186s,1.728 μs,178.043 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23384s,1.449 μs,3.23384s,178.024 ms,3.41187s,224.033 μs,178.249 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
3.23385s,1.548 μs,3.23385s,178.244 ms,3.41209s,263.649 μs,178.509 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
3.23385s,1.496 μs,3.23385s,178.503 ms,3.41236s,180.641 μs,178.686 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23386s,1.630 μs,3.23387s,178.672 ms,3.41254s,437.249 μs,179.111 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.23387s,1.261 μs,3.23387s,179.108 ms,3.41297s,390.721 μs,179.500 ms,235544,235544,0,cudaLaunchKernel,16   64    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.23387s,1.220 μs,3.23387s,179.498 ms,3.41337s,6.114 ms,185.613 ms,235544,235544,0,cudaLaunchKernel,16    4   36,0256 1 1,volta_sgemm_32x128_nn
3.23387s,1.359 μs,3.23387s,185.611 ms,3.41948s,348.769 μs,185.961 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.23388s,1.506 μs,3.23388s,185.952 ms,3.41983s,1.760 μs,185.955 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23389s,1.458 μs,3.2339s,185.937 ms,3.41983s,222.720 μs,186.161 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
3.2339s,1.568 μs,3.2339s,186.154 ms,3.42006s,179.425 μs,186.335 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23391s,2.815 μs,3.23392s,186.321 ms,3.42024s,438.561 μs,186.762 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.23392s,1.271 μs,3.23392s,186.758 ms,3.42067s,389.697 μs,187.149 ms,235544,235544,0,cudaLaunchKernel,16   64    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.23392s,1.229 μs,3.23392s,187.146 ms,3.42106s,6.214 ms,193.362 ms,235544,235544,0,cudaLaunchKernel,16    4   36,0256 1 1,volta_sgemm_32x128_nn
3.23392s,1.250 μs,3.23392s,193.359 ms,3.42728s,348.865 μs,193.710 ms,235544,235544,0,cudaLaunchKernel,8  512    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.23393s,1.693 μs,3.23393s,193.701 ms,3.42763s,1.888 μs,193.705 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23394s,6.608 μs,3.23395s,193.682 ms,3.42763s,227.200 μs,193.916 ms,235544,235544,0,cudaLaunchKernel,0512 1 1,0512 1 1,"void cudnn::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnn::bn_fw_tr_1C11_args<T1>)"
3.23395s,1.513 μs,3.23395s,193.904 ms,3.42786s,263.745 μs,194.169 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
3.23396s,1.519 μs,3.23396s,194.164 ms,3.42812s,180.128 μs,194.345 ms,235544,235544,0,cudaLaunchKernel,6272 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.23399s,2.973 μs,3.23399s,194.310 ms,3.4283s,245.281 μs,194.559 ms,235544,235544,0,cudaLaunchKernel,4096 1 1,32   16    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)"
3.23404s,2.775 μs,3.23404s,194.508 ms,3.42855s,10.016 μs,194.521 ms,235544,235544,0,cudaLaunchKernel,1 4 2005,0128 1 1,volta_sgemm_32x32_sliced1x4_tn
3.23404s,2.795 μs,3.23405s,194.515 ms,3.42856s,2.912 μs,194.521 ms,235544,235544,0,cudaLaunchKernel,1 8 2001,32   16    1,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
3.23407s,2.898 μs,3.23407s,194.492 ms,3.42856s,6.496 μs,194.502 ms,235544,235544,0,cudaLaunchKernel,2 1 2001,8   64    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
3.43454s,20.067 μs,-,-,3.43456s,2.048 μs,21.067 μs,235544,235544,0,cudaLaunchKernel,50    1    1,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
3.43456s,4.630 μs,3.43456s,609 ns,3.43457s,10.848 ms,10.853 ms,235544,235544,0,cudaLaunchKernel,10192 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
3.43461s,5.647 μs,3.43462s,10.794 ms,3.44541s,1.888 μs,10.802 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.43469s,4.719 μs,3.4347s,10.720 ms,3.44542s,8.234 ms,18.958 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)512, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.43472s,3.523 μs,3.43472s,18.927 ms,3.45365s,4.679 ms,23.609 ms,235544,235544,0,cudaLaunchKernel,163072    1    1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.43475s,3.139 μs,3.43475s,23.581 ms,3.45833s,4.793 ms,28.377 ms,235544,235544,0,cudaLaunchKernel,81536 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
3.43514s,5.590 μs,3.43515s,27.974 ms,3.46312s,2.487 ms,30.467 ms,235544,235544,0,cudaLaunchKernel,112   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.43515s,4.663 μs,3.43515s,30.457 ms,3.46561s,6.272 μs,30.468 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.43516s,3.428 μs,3.43516s,30.456 ms,3.46562s,3.078 ms,33.537 ms,235544,235544,0,cudaLaunchKernel,343    1   36,64    1    1,volta_sgemm_64x64_nn
3.43516s,2.378 μs,3.43517s,33.531 ms,3.4687s,2.039 ms,35.572 ms,235544,235544,0,cudaLaunchKernel,112   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.43519s,2.578 μs,3.43519s,35.543 ms,3.47074s,1.792 μs,35.547 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.43522s,3.375 μs,3.43523s,35.510 ms,3.47074s,1.914 ms,37.428 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.43524s,2.009 μs,3.43524s,37.413 ms,3.47265s,1.174 ms,38.589 ms,235544,235544,0,cudaLaunchKernel,40768 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.43526s,1.664 μs,3.43526s,38.567 ms,3.47383s,2.484 ms,41.052 ms,235544,235544,0,cudaLaunchKernel,112   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.43526s,1.450 μs,3.43526s,41.050 ms,3.47631s,6.368 μs,41.058 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.43526s,1.721 μs,3.43527s,41.053 ms,3.47632s,3.075 ms,44.130 ms,235544,235544,0,cudaLaunchKernel,343    1   36,64    1    1,volta_sgemm_64x64_nn
3.43527s,1.383 μs,3.43527s,44.127 ms,3.47939s,2.048 ms,46.176 ms,235544,235544,0,cudaLaunchKernel,112   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
3.43528s,1.676 μs,3.43528s,46.165 ms,3.48144s,1.664 μs,46.168 ms,235544,235544,0,cudaLaunchKernel,1 1 2001,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.4353s,1.718 μs,3.4353s,46.145 ms,3.48144s,1.914 ms,48.061 ms,235544,235544,0,cudaLaunchKernel,64    1    1,0512 1 1,"void cudnn::bn_fw_tr_1C11_kernel_NCHW<float, float, int, (int)128, (bool)1, (int)1, (bool)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)"
3.43531s,2.758 μs,3.43531s,48.050 ms,3.48336s,1.718 ms,49.771 ms,235544,235544,0,cudaLaunchKernel,40768 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
3.43531s,1.605 μs,3.43532s,49.763 ms,3.48508s,1.174 ms,50.939 ms,235544,235544,0,cudaLaunchKernel,40768 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
3.43533s,1.548 μs,3.43533s,50.924 ms,3.48625s,2.473 ms,53.398 ms,235544,235544,0,cudaLaunchKernel,112   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
3.43533s,1.313 μs,3.43533s,53.395 ms,3.48873s,6.368 μs,53.403 ms,235544,235544,0,cudaLaunchKernel,2 8 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
3.43533s,1.473 μs,3.43533s,53.400 ms,3.48873s,3.081 ms,56.482 ms,235544,235544,0,cudaLaunchKernel,343    1   36,64    1    1,volta_sgemm_64x64_nn
3.43533s,1.281 μs,3.43533s,56.480 ms,3.49181s,2.039 ms,58.520 ms,235544,235544,0,cudaLaunchKernel,112   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
